symbol,name,last_sale,market_cap,ipo_year,sector,sub_industry,nasdaq_url
NRP,Natural Resource Partners LP,39.25,480110000.0,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",1.67,91600000.0,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",16.85,524530000.0,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",23.89,1120000000.0,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,8.25,457360000.0,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,1.55,233710000.0,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.67,182930000.0,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NAP,Navios Maritime Midstream Partners LP,10.49,215630000.0,2014,,,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,1.54,127940000.0,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,27.48,2240000000.0,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NCS,"NCI Building Systems, Inc.",16.4,1170000000.0,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,38.16,4740000000.0,,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,"Neenah Paper, Inc.",82.05,1370000000.0,,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,10.5,348690000.0,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff
NNI,"Nelnet, Inc.",49.04,2069999999.9999998,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,12.16,514659999.99999994,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
NSR,"Neustar, Inc.",24.15,1320000000.0,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,84.11,2420000000.0,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",8.47,197930000.0,1988,,,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",13.02,208030000.0,1990,,,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),11.53,238810000.0,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",12.13,61080000.0,1990,,,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,16.96,761000000.0,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,13.75,957200000.0,2011,,,http://www.nasdaq.com/symbol/nmfc
EDU,"New Oriental Education & Technology Group, Inc.",47.43,7470000000.0,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",32.66,1700000000.0,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,14.14,3550000000.0,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,10.06,826200000.0,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr
NWY,"New York & Company, Inc.",2.19,142080000.0,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,"New York Community Bancorp, Inc.",15.54,7570000000.0,,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYRT,"New York REIT, Inc.",9.64,1600000000.0,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),12.45,2009999999.9999998,,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,4.62,308310000.0,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct
NWL,Newell Brands Inc.,46.51,22440000000.0,,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,38.56,7670000000.0,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,33.95,2920000000.0,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,419.21,4970000000.0,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,32.6,17300000000.0,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",7.1,601040000.0,,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NXRT,"NexPoint Residential Trust, Inc.",19.33,407100000.0,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt
NEP,"NextEra Energy Partners, LP",24.8,1350000000.0,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",114.44,53470000000.0,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NGL,NGL ENERGY PARTNERS LP,17.75,1910000000.0,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NLSN,Nielsen N.V.,43.07,15390000000.0,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",50.21,83620000000.0,,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,"Nimble Storage, Inc.",8.5,723350000.0,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,38.6,78630000000.0,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NI,"NiSource, Inc",21.56,6960000000.0,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,"NL Industries, Inc.",5.9,287360000.0,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,25.28,1420000000.0,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,5.24,1270000000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,36.1,15510000000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NBLX,Noble Midstream Partners LP,29.77,946840000.0,2016,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nblx
NOK,Nokia Corporation,4.31,25000000000.0,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,11.05,2009999999.9999998,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,5.48,19480000000.0,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,22.13,1890000000.0,,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/osb
NORD,"Nord Anglia Education, Inc.",22.75,2370000000.0,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,2.75,56960000.0,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,8.96,800300000.0,,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",59.55,10310000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,103.99,30360000000.0,,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,21.75,2960000000.0,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,"North American Energy Partners, Inc.",3,93830000.0,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,2.58,62210000.0,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,7.05,64790000.00000001,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NOC,Northrop Grumman Corporation,251.12,44260000000.0,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NSAM,"NorthStar Asset Management Group, Inc.",13.57,2630000000.0,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam
NRE,NorthStar Realty Europe Corp.,10.94,612990000.0,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre
NRF,Northstar Realty Finance Corp.,13.86,2510000000.0,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf
NWN,Northwest Natural Gas Company,55.45,1530000000.0,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,55.56,2690000000.0,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,72.04,171130000000.0,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,32.98,85750000000.0,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,19.07,2049999999.9999998,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,3.19,293060000.0,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
NRG,"NRG Energy, Inc.",11.68,3680000000.0,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,"NRG Yield, Inc.",15.3,2800000000.0,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
DCM,"NTT DOCOMO, Inc",22.07,82110000000.0,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,"Nu Skin Enterprises, Inc.",52.56,2860000000.0,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,59.6,18980000000.0,,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,46.98,3690000000.0,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,"Nustar GP Holdings, LLC",25,1070000000.0000001,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,9.21,117520000.0,2014,,,http://www.nasdaq.com/symbol/jmlp
NUV,Nuveen AMT-Free Municipal Value Fund,9.5,1960000000.0,1987,,,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,16.02,228880000.0,2009,,,http://www.nasdaq.com/symbol/nuw
NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.1,3440000000.0,2002,,,http://www.nasdaq.com/symbol/nea
NAZ,Nuveen Arizona Premium Income Municipal Fund,13.53,156690000.0,1992,,,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,20.22,535059999.99999994,2010,,,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,20.1312,145050000.0,2010,,,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,14.13,674410000.0,2002,,,http://www.nasdaq.com/symbol/nkx
NCB,Nuveen California Municipal Value Fund 2,16.54,54440000.0,,,,http://www.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",9.98,278020000.0,,,,http://www.nasdaq.com/symbol/nca
NAC,Nuveen California Quality Municipal Income Fund,13.88,1500000000.0,1999,,,http://www.nasdaq.com/symbol/nac
NTC,Nuveen Connecticut Premium Income Municipal Fund,12.28,178480000.0,1993,,,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,13.22,211810000.0,2007,,,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,8.33,1130000000.0,2003,,,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,10.81,213410000.0,2003,,,http://www.nasdaq.com/symbol/jdd
NVG,Nuveen Dividend Advantage Municipal Income Fund,14.07,2850000000.0,2002,,,http://www.nasdaq.com/symbol/nvg
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,14.41,519990000.0,2014,,,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,13.26,523049999.99999994,2011,,,http://www.nasdaq.com/symbol/jmf
NZF,Nuveen Enhanced Municipal Credit Opportunities Fun,13.94,1980000000.0,2007,,,http://www.nasdaq.com/symbol/nzf
NEV,Nuveen Enhanced Municipal Value Fund,14.46,360760000.0,2009,,,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,15.46,57180000.0,2013,,,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,11.1,612380000.0,2004,,,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,11.12,427880000.0,2004,,,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,13.16,138830000.0,2002,,,http://www.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,14.69,341280000.0,2014,,,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,10.07,295270000.0,2015,,,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,10.1,138270000.0,2015,,,http://www.nasdaq.com/symbol/jhy
JHD,Nuveen High Income December 2019 Target Term Fund,10.27,277820000.0,2016,,,http://www.nasdaq.com/symbol/jhd
JHB,Nuveen High Income November 2021 Target Term Fund,9.91,495600000.0,2016,,,http://www.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.45,97100000.0,1992,,,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.15,51610000.0,1992,,,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,12.27,575580000.0,2012,,,http://www.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Premium Income Municipal Fund,12.38,289380000.0,1993,,,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,13.31,124420000.0,,,,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,13.46,280110000.0,1991,,,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,16.13,89890000.0,2014,,,http://www.nasdaq.com/symbol/nms
NOM,Nuveen Missouri Premium Income Municipal Fund,16.42,38400000.0,1993,,,http://www.nasdaq.com/symbol/nom
JLS,Nuveen Mortgage Opportunity Term Fund,23.29,370040000.0,2009,,,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,6.99,66140000.0,,,,http://www.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,10.04,86470000.0,2016,,,http://www.nasdaq.com/symbol/nha
NMZ,Nuveen Municipal High Income Opportunity Fund,12.93,743300000.0,2003,,,http://www.nasdaq.com/symbol/nmz
NMI,"Nuveen Municipal Income Fund, Inc.",11.3601,94410000.0,1988,,,http://www.nasdaq.com/symbol/nmi
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,13.37,569360000.0,2001,,,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,12.51,1100000000.0,2002,,,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,13.41,417410000.0,1999,,,http://www.nasdaq.com/symbol/nan
NYV,Nuveen New York Municipal Value Fund 2,15.035,35330000.0,2009,,,http://www.nasdaq.com/symbol/nyv
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.3756,142510000.0,1988,,,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,12.94,212460000.0,1993,,,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,14.45,267640000.0,1991,,,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",13.11,494970000.0,1991,,,http://www.nasdaq.com/symbol/nqp
JPI,Nuveen Preferred and Income Term Fund,22.25,506320000.0,2012,,,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,8.85,857540000.0,2003,,,http://www.nasdaq.com/symbol/jpc
NAD,Nuveen Quality Municipal Income Fund,13.57,2740000000.0,1999,,,http://www.nasdaq.com/symbol/nad
JPS,Nuveen Quality Preferred Income Fund 2,8.39,1710000000.0,2002,,,http://www.nasdaq.com/symbol/jps
JRI,Nuveen Real Asset Income and Growth Fund,15.36,149800000.0,2012,,,http://www.nasdaq.com/symbol/jri
JRS,Nuveen Real Estate Fund,10.1,291810000.0,2001,,,http://www.nasdaq.com/symbol/jrs
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.55,1300000000.0,,,,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.67,220810000.0,,,,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,9.77,121590000.0,1992,,,http://www.nasdaq.com/symbol/nim
NXP,Nuveen Select Tax Free Income Portfolio,13.7601,228010000.0,1992,,,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.4099,237540000.0,1992,,,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.09,183810000.0,1992,,,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,6.42,247950000.0,1999,,,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,16.46,166170000.0,2011,,,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,13.89,201190000.0,,,,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.2,155040000.0,2004,,,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,13.52,135570000.0,1991,,,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,13.14,235640000.0,1993,,,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.2501,160440000.0,2013,,,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,22.51,109650000.0,,,,http://www.nasdaq.com/symbol/jmt
NVR,"NVR, Inc.",1547.5,5870000000.0,,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr
OAK,"Oaktree Capital Group, LLC",40.15,6220000000.0,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak
OAS,Oasis Petroleum Inc.,11.82,2790000000.0,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
OXY,Occidental Petroleum Corporation,65.77,50260000000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy
OII,"Oceaneering International, Inc.",24.32,2380000000.0,,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii
OZM,Och-Ziff Capital Management Group LLC,3.28,1570000000.0,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/ozm
OCIP,OCI Partners LP,5.5,478490000.0,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ocip
OCN,Ocwen Financial Corporation,4.8,595150000.0,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,12.95,568680000.0,,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg
OGE,OGE Energy Corporation,30.44,6080000000.0,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge
OIS,"Oil States International, Inc.",32,1640000000.0,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,39.98,290270000.0,,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,17.64,4630000000.0,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ori
OLN,Olin Corporation,24.33,4019999999.9999995,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oln
OMAM,OM Asset Management plc,14.46,1740000000.0,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/omam
OHI,"Omega Healthcare Investors, Inc.",29.29,5720000000.0,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ohi
